BERDO ID,Tax Parcel ID,Property Owner Name,Building Address,Building Address City,Building Address Zip Code,Parcel Address,Parcel Address City,Parcel Address Zip Code,Reported Gross Floor Area (Sq Ft),Reported Enclosed Parking Area (Sq Ft),Largest Property Type,All Property Types,Site EUI (Energy Use Intensity kBtu/ft²),Energy Star Score,Total Site Energy Usage (kBtu),Natural Gas Usage (kBtu),Electricity Usage (kBtu),Renewable System Electricity Usage Onsite (kBtu),District Hot Water Usage (kBtu),District Chilled Water Usage (kBtu),District Steam Usage (kBtu),Fuel Oil 1 Usage (kBtu),Fuel Oil 2 Usage (kBtu),Fuel Oil 4 Usage (kBtu),Fuel Oil 5 and 6 Usage (kBtu),Propane Usage (kBtu),Diesel Usage (kBtu),Kerosene Usage (kBtu),Water Usage Intensity (Gallons/ft²),Compliance Status,BERDO Report Status,Estimated Total GHG Emissions (kgCO2e),Community Choice Electricity Participation,Renewable Energy Purchased through a Power Purchase Agreement (PPA),Renewable Energy Certificate (REC) Purchase,Backup Generator,Battery Storage,Electric Vehicle (EV) Charging,Cooresponding Campus ID,Notes,Reporting Compliance Status,First Emissions Compliance Year (Projected)
102431,2101110000.0,COMMONWEALTH PARK CONDO ASSN,1415 commonwealth ave,boston,2134.0,1409 1427 commonwealth av,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102432,2101110000.0,COMMONWEALTH PARK CONDO ASSN,1419 commonwealth ave,boston,2134.0,1409 1427 commonwealth av,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102433,2101110000.0,COMMONWEALTH PARK CONDO ASSN,1423 commonwealth ave,boston,2134.0,1409 1427 commonwealth av,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102443,2101776000.0,COMMONWEALTH SQUARE CONDO TR,10 commonwealth ct # 10-1,boston,2135.0,14 8 commonwealth ct,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102444,2101776000.0,COMMONWEALTH SQUARE CONDO TR,11 commonwealth ct # 11-1,boston,2135.0,14 8 commonwealth ct,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102445,2101776000.0,COMMONWEALTH SQUARE CONDO TR,10 commonwealth ct,boston,2135.0,14 8 commonwealth ct,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102446,2101776000.0,COMMONWEALTH SQUARE CONDO TR,11 commonwealth ct,boston,2135.0,14 8 commonwealth ct,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102447,2101776000.0,COMMONWEALTH SQUARE CONDO TR,8 commonwealth ct,boston,2135.0,14 8 commonwealth ct,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102448,2101776000.0,COMMONWEALTH SQUARE CONDO TR,12 commonwealth ct,boston,2135.0,14 8 commonwealth ct,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102449,2101776000.0,COMMONWEALTH SQUARE CONDO TR,14 commonwealth ct,boston,2135.0,14 8 commonwealth ct,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102450,2101776000.0,COMMONWEALTH SQUARE CONDO TR,7 commonwealth ct,boston,2135.0,14 8 commonwealth ct,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102451,2101776000.0,COMMONWEALTH SQUARE CONDO TR,9 commonwealth ct,boston,2135.0,14 8 commonwealth ct,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102452,2101776000.0,COMMONWEALTH SQUARE CONDO TR,15 commonwealth ct,boston,2135.0,14 8 commonwealth ct,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102478,701435000.0,COMPASS LANDLORD LLC,1380 columbia rd,boston,2127.0,1380 columbia rd,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102479,503198000.0,CONDO AT 250 COMM AVE TR,250 commonwealth ave,boston,2116.0,250 commonwealth av,boston,2116.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102489,602691000.0,CONGRESS VENTURES LLC MASS LLC,305 congress st,boston,2210.0,305 congress st,boston,2210.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102490,1502823000.0,CONSERVATORY LAB CHARTER,131 hancock st,boston,2125.0,131 hancock st,boston,2125.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102495,104372000.0,CONSTITUTION APARTMENTS LLC,917 bennington st,boston,2128.0,917 bennington st,boston,2128.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102506,2101707700.0,COREY ASSISTED LIVING LLC,180 corey rd,boston,2135.0,180 corey rd,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102509,2008816000.0,COREY WROX LLC,418-428 lagrange st,boston,2132.0,418 428 lagrange st,boston,2132.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102511,601700010.0,COSTELLO HOMES CONDO TR,351-353 w second st,boston,2127.0,190 f st,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102512,1801058000.0,COTE VILLAGE LIMITED PARTNERSHIP,820 cummins hwy,boston,2126.0,820 cummins hw,boston,2126.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102518,2201905050.0,COURTSIDE REALTY LLC,40 guest st,boston,2135.0,40 guest st,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102519,1600540000.0,COURTYARD @ KING SQ CONDO TR,336 adams st,boston,2122.0,336 adams st,boston,2122.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102547,1804383000.0,CREFIII FIN RIVERWOOD OWNER  LLC,892 river st,boston,2136.0,912 854 river st,boston,2136.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102548,1002038030.0,CREIGHTON COMMONS CONDO TR,21  29 creighton st,boston,2130.0,21 29 creighton st,boston,2130.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102549,1303330000.0,CRESCENT COURT CONDO TRUST,54 crescent ave,boston,2125.0,54 crescent av,boston,2125.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102577,100437000.0,CUBE SMART LP,150 william f mcclellan hwy,boston,2128.0,150 wm f mcclellan hw,boston,2128.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102586,1901475000.0,CUSTER ESTATE CONDO TR,25 custer st,boston,2130.0,25 29 custer st,boston,2130.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102587,1901475000.0,CUSTER ESTATE CONDO TR,29 custer st,boston,2130.0,25 29 custer st,boston,2130.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102593,601111000.0,DAHLGREN HALL CONDOMINIUM TRUST,309 e st,boston,2127.0,309 e st,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102597,1903888000.0,DALE VILLAGE CONDO TR,25 harrison st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102598,1903888000.0,DALE VILLAGE CONDO TR,27 harrison st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102599,1903888000.0,DALE VILLAGE CONDO TR,29 harrison st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102600,1903888000.0,DALE VILLAGE CONDO TR,31 harrison st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102601,1903888000.0,DALE VILLAGE CONDO TR,33 harrison st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102602,1903888000.0,DALE VILLAGE CONDO TR,35 harrison st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102603,1903888000.0,DALE VILLAGE CONDO TR,37 harrison st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102604,1903888000.0,DALE VILLAGE CONDO TR,39 harrison st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102605,1903888000.0,DALE VILLAGE CONDO TR,41 harrison st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102606,1903888000.0,DALE VILLAGE CONDO TR,43 harrison st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102607,1903888000.0,DALE VILLAGE CONDO TR,45 harrison st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102608,1903888000.0,DALE VILLAGE CONDO TR,11 marion st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102609,1903888000.0,DALE VILLAGE CONDO TR,13 marion st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102610,1903888000.0,DALE VILLAGE CONDO TR,15 marion st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102611,1903888000.0,DALE VILLAGE CONDO TR,9 marion st,boston,2131.0,9 15 marion st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,27292465.0,This building has been reported as part of a campus within Energy Star Portfolio Manager. This reported row of data may not encompass the energy and water usage of the entire buidling. See this building's cooresponding Campus ID at the bottom of this data disclosure spreadsheet to view the reported energy usage for the entire campus of buildings. ,not submitted,
102621,304756000.0,DANGELO INC,7-9 hamilton pl,boston,2108.0,9 7 hamilton pl,boston,2108.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102630,503917000.0,DAUGHTERS OF MARY,20 charlesgate w,boston,2215.0,20 charlesgate west,boston,2215.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102637,1502620000.0,DB UPHAMS LP MASS LP,481-485 columbia rd,boston,2125.0,481 485 columbia rd,boston,2125.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102642,304231000.0,DEKA IMMOBILIEN INVESTMENT,175 federal st,boston,2110.0,175 federal st,boston,2110.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102643,304646000.0,DEKA USA FRANKLIN STREET LP,64-74 franklin st,boston,2110.0,64 74 franklin st,boston,2110.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102646,303355000.0,DENORMANDIE PHILIP Y,31-35 union st,boston,2108.0,31 35 union st,boston,2108.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102648,801014000.0,DEV HOSPITALITY LLC MASS LLC,8 gerard st,boston,2119.0,8 gerard st,boston,2119.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102649,303895000.0,DEVONSHIRE ASSOCIATED,250 washington st,boston,2109.0,228 256 washington st,boston,2109.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102659,304948000.0,DINH LAN TS,17-23 beach st,boston,2111.0,3 knapp st,boston,2111.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102673,105403000.0,DIV SUMNER STREET LLC,99-111 sumner st,boston,2128.0,99 111 sumner st,boston,2128.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102674,1806016050.0,DKT REALTY TRUST LLC,4600 washington st,boston,2131.0,4600 washington st,boston,2131.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102677,300500000.0,DMP BLOSSOM COURT LLC,75 blossom st,boston,2114.0,75 blossom st,boston,2114.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102681,602669005.0,DOCKSIDE PLACE CONDO ASSN,29-37 sleeper st,boston,2210.0,15 33 sleeper st,boston,2210.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102682,602669005.0,DOCKSIDE PLACE CONDO ASSN,15-21 sleeper st,boston,2210.0,15 33 sleeper st,boston,2210.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102684,1301910000.0,DORCHESTER GREEN LP,915 dorchester ave,boston,2125.0,915 dorchester av,boston,2125.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102687,2006511000.0,DORCHESTER MATTAPAN AND,120 corey st,boston,2132.0,120 corey st,boston,2132.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102688,1807972000.0,DORCHESTER REALTY GROUP LLC,151 providence st,boston,2136.0,151 providence st,boston,2136.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102695,901323502.0,DOUGLASS PLAZA ASSOCIATES,650 columbus av,boston,2118.0,650 columbus av,boston,2118.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102712,703896000.0,DUDLEY STREET LLC MASS LLC,780-784 dudley st,boston,2125.0,780 784 dudley st,boston,2125.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102714,1500307000.0,DUYEN VAN LE TS,1350-1358 dorchester ave,boston,2122.0,1350 1358 dorchester av,boston,2122.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102715,601233000.0,E & T LLC,45 w third st,boston,2127.0,45 w third st,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102719,703501030.0,E&A NORTHEAST LP,14 allstate rd,boston,2125.0,14 allstate rd,boston,2125.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102720,703501045.0,E&A NORTHEAST LP,8 allstate rd,boston,2125.0,1 8 allstate rd,boston,2125.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102725,306266000.0,EAST BERKELEY LLC,160 e berkeley st,boston,2118.0,160 e berkeley st,boston,2118.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102727,105418000.0,EAST BOSTON SOCIAL CENTER IN,68 william c kelly sq,boston,2128.0,66 wm c kelly sq,boston,2128.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102738,603773000.0,EAST SECOND STREET CONDO TRUST,858-860 e second st,boston,2127.0,858 860 e second st,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102739,603773000.0,EAST SECOND STREET CONDO TRUST,862 e second st,boston,2127.0,858 860 e second st,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102770,1812340010.0,EDGEMERE GARDENS LLC MASS LLC,baker st,boston,2136.0,baker st,boston,2136.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102771,1812339010.0,EDGEMERE GREEN LLC MASS LLC,110-154 edgemere rd,boston,2136.0,110 154 edgemere rd,boston,2136.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102772,1812339010.0,EDGEMERE GREEN LLC MASS LLC,150 edgemere rd,boston,2136.0,110 154 edgemere rd,boston,2136.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102787,1000894000.0,EIGHT HUNDRED HUNTINGTON AVE,800 huntington ave,boston,2115.0,frawley st,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102788,2102311000.0,EIGHTEEN 40 COMM AV CONDO TR,1840 commonwealth ave,boston,2135.0,1840 commonwealth av,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102790,801022009.0,EIGHTEEN NEWMARKET SQUARE BOSTON LLC,18-20 newmarket sq,boston,2118.0,18 20 newmarket sq,boston,2118.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102793,401603000.0,EIGHTY 7 GAINSBOROUGH CONDO TR,83 gainsborough st,boston,2115.0,83 89 gainsborough st,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102802,802571000.0,ELEVEN MOUNT PLEASANT INC,11 mount pleasant ave,boston,2119.0,11 mt pleasant av,boston,2119.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102803,600055010.0,ELEVEN WEST LLC MASS LLC,11 -11e w broadway st,boston,2127.0,11 -11e w broadway st,boston,2127.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102809,2203447000.0,EMANUEL DEVELOPMENT  CORPORATION,10 bellamy st,boston,2135.0,10 bellamy st,boston,2135.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102825,401847000.0,EMMANUEL COLLEGE TRUSTEES,41 avenue louis pasteur,boston,2115.0,264 274 brookline av,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102826,401847000.0,EMMANUEL COLLEGE TRUSTEES,400 fenway,boston,2115.0,264 274 brookline av,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102827,401847000.0,EMMANUEL COLLEGE TRUSTEES,400r fenway,boston,2115.0,264 274 brookline av,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102828,401847000.0,EMMANUEL COLLEGE TRUSTEES,380 fenway,boston,2115.0,264 274 brookline av,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102829,401847000.0,EMMANUEL COLLEGE TRUSTEES,410 fenway,boston,2115.0,264 274 brookline av,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102830,401847000.0,EMMANUEL COLLEGE TRUSTEES,400a fenway,boston,2115.0,264 274 brookline av,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102831,401847000.0,EMMANUEL COLLEGE TRUSTEES,430 fenway,boston,2115.0,264 274 brookline av,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102832,401847000.0,EMMANUEL COLLEGE TRUSTEES,420 fenway,boston,2115.0,264 274 brookline av,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102833,401847000.0,EMMANUEL COLLEGE TRUSTEES,45 avenue louis pasteur,boston,2115.0,264 274 brookline av,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102834,401847015.0,EMMANUEL COLLEGE TRUSTEES,45 avenue louis pasteur,boston,2115.0,45 avenue louis pasteur,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102835,401862030.0,EMMANUEL COLLEGE TRUSTEES,300 brookline ave,boston,2115.0,300 brookline av,boston,2115.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102836,1403336000.0,EMRG REALTY LLC,6-10 frontenac st,boston,2124.0,5 11 livingstone st,boston,2124.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102859,202549000.0,ESSEX TOWER CONDOMINIUM TR,356-358 main st,boston,2129.0,356 358 main st,boston,2129.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102871,2201764010.0,EVERETT ST CROSSING LP MASS LPS,63a-63g hano st,boston,2134.0,33 everett st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102872,2201764010.0,EVERETT ST CROSSING LP MASS LPS,65-71 hano st,boston,2134.0,33 everett st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102873,2201764010.0,EVERETT ST CROSSING LP MASS LPS,31-41 everett st,boston,2134.0,33 everett st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102874,2201764010.0,EVERETT ST CROSSING LP MASS LPS,57 everett st,boston,2134.0,33 everett st,boston,2134.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102877,1600222000.0,EXPRESSWAY MOTORS LLC MASS LLC,650-700 william t morrissey blvd,boston,2122.0,650 700 wm t morrissey bl,boston,2122.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
102895,302814000.0,FAROS 20 ASHBURTON LLC,20 ashburton pl,boston,2108.0,20 ashburton pl,boston,2108.0,,,,,,,,,,,,,,,,,,,,,,Not Submitted,1 - No Data Reported,,,,,,,,,,not submitted,
